#{"t_start": 1718479408.661429, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
2016.282549,1000,5.895631
3.86573,35,6.085337
191.314974,182,7.026925
1107.03404,468,9.437323
735.057958,1000,14.597668
76.12566,64,14.928759
919.442699,334,16.649455
447.53779,204,17.700843
8.470229,73,18.076555
1042.914417,368,19.971855
1337.014399,535,34.355215
-8.217633,20,34.461689
35.777059,45,34.700421
650.592865,352,36.556178
34.210649,36,36.743317
444.186442,165,37.598712
636.112106,294,39.552783
31.244773,148,40.336309
461.415359,205,41.413855
272.047487,236,42.658204
27.081473,78,43.068561
-21.88464,50,43.33303
120.660981,52,43.609531
713.391693,251,44.922494
1796.410163,692,48.623599
45.740545,50,48.892941
335.224347,366,50.853328
24.074674,65,51.206978
-4.864491,46,51.456224
2556.881351,1000,67.963398
177.85922,183,68.91174
122.914573,160,69.741288
2785.850335,1000,74.986964
1348.520682,1000,85.876415
615.830896,198,86.95398
80.629336,51,87.231389
587.252655,295,88.819185
116.105804,173,89.758307
14.080925,55,90.055404
1010.361549,432,92.392905
515.699269,241,93.691557
850.518547,272,107.175663
702.971905,358,109.045778
523.862129,301,110.598723
119.592305,318,112.238372
1214.229244,429,114.45878
909.872375,375,116.398492
438.998378,188,117.37197
2624.155819,1000,122.814164
1119.160775,364,124.740259
118.177905,62,125.070747
238.024729,267,126.532808
1939.554962,892,143.28113
1184.576045,1000,148.483798
1736.456328,667,151.960135
903.294129,324,153.63724
140.140215,201,154.680467
406.226103,342,156.491589
-38.495028,20,156.598127
-78.588863,49,156.854325
522.153686,511,168.014072
119.851103,81,168.43626
152.044609,202,169.492394
89.622931,77,182.156115
835.153398,290,183.646171
1246.620053,484,186.155466
244.979882,171,187.039778
576.618194,291,188.540991
133.942979,59,188.845464
-12.556409,9,188.891935
2414.86604,876,193.427491
476.795845,170,194.305919
-42.421724,36,194.493165
221.426116,119,195.104717
666.776657,292,196.601888
362.872478,153,197.394386
101.190456,174,198.294885
412.189403,147,199.053954
1876.835173,715,202.755172
217.7525,211,215.751041
21.101407,67,216.097489
792.34429,333,222.882022
2293.985471,1000,228.276101
129.611017,96,228.794934
129.991145,62,229.142318
2465.112685,1000,234.559252
368.436135,182,235.499906
345.588815,429,237.727969
825.27591,337,239.476381
363.268843,566,253.75283
1835.296396,1000,258.968477
363.216204,182,259.916341
882.628575,323,269.517405
1191.617457,495,272.16862
406.653796,165,273.095398
24.386784,53,273.387975
366.003886,407,275.592572
56.75292,131,276.298771
-102.145969,61,276.625483
2693.23713,979,281.94161
-43.086578,37,282.141562
457.172294,186,295.625775
1181.04831,700,299.231539
129.527592,63,299.555415
2236.726218,1000,304.754576
1418.245043,543,308.032666
179.885597,130,308.713046
88.101796,148,309.479099
30.233856,52,309.746709
56.17409,79,310.156415
38.339388,67,310.508463
2979.42258,1000,315.686408
1448.207527,579,330.447282
1827.980727,693,334.031126
677.448007,685,337.579773
-13.859759,48,337.828051
-20.224591,55,338.112053
1011.016529,416,340.258091
3008.334461,984,346.751437
128.059326,135,347.451971
16.613744,34,347.627062
1092.251271,438,349.906962
97.440898,226,351.076913
168.352365,102,363.70489
300.04959,113,364.287968
1492.72655,708,367.952554
-43.356983,50,368.211134
58.391522,56,368.501571
67.944783,107,369.052119
20.94392,37,369.241983
579.951812,299,370.782307
763.267405,275,372.201907
-4.241773,32,372.368289
1629.078496,564,375.284301
946.826853,341,377.041699
3057.530087,1000,382.221006
42.352147,130,382.894006
667.965913,375,385.380173
59.419511,84,397.852489
10.797932,33,398.021968
221.1233,373,399.946267
393.127806,191,400.93303
164.370055,112,401.509299
2460.67023,971,406.595036
316.235365,264,408.021263
6.928736,30,408.207568
153.192082,224,409.375706
265.053444,215,410.484011
2052.844056,1000,415.638287
1197.159628,521,418.326395
860.8799,295,432.617078
433.626098,147,433.378903
181.361789,134,434.070648
-21.620595,49,434.325076
124.780533,97,434.825224
895.555975,418,438.251529
321.583939,143,439.022258
585.382072,246,440.313594
362.797765,483,442.914763
197.071177,95,443.422884
2015.008234,1000,448.815237
104.433448,121,449.483459
1280.956685,487,452.103118
1974.007337,692,468.397671
-4.247244,32,468.564943
1690.147709,601,471.67636
185.398501,176,472.589763
302.885837,116,473.191144
48.565977,97,473.693429
911.936201,322,475.376106
18.358416,28,475.524146
2776.903435,1000,481.062586
1828.563075,615,484.252779
2469.009542,877,488.803126
1444.169454,476,503.324974
21.111809,28,503.469008
320.430091,357,505.338908
64.938981,169,506.268092
1051.38663,407,508.432413
241.736789,224,509.594177
2234.188177,730,513.418192
2453.069585,1000,518.938453
2356.027558,886,535.558908
84.801704,62,535.881295
2293.070394,833,540.224657
57.712875,178,541.151062
944.79281,559,544.059196
962.510703,336,545.803561
10.267312,72,546.176885
511.79793,164,547.024795
381.959485,330,548.739622
-20.725768,43,548.96335
-13.579421,10,549.015425
904.582012,332,550.744381
29.668676,152,551.536957
2281.729585,960,572.174119
362.772998,221,573.323674
675.750477,669,576.789468
262.562064,193,577.806594
1240.240243,396,579.845364
517.89577,299,581.388545
59.924545,41,581.602821
1283.068512,504,584.209395
163.80666,120,584.836316
25.251724,30,584.996534
888.270561,456,587.372327
3034.922379,1000,592.568146
1772.638505,736,616.937289
623.888679,208,618.025466
524.897405,316,619.674183
240.444178,256,620.998048
1353.220389,466,623.417031
2144.907043,1000,628.603049
495.648058,207,629.681343
1348.929434,1000,646.643848
2401.381164,1000,651.83643
1012.711626,364,655.248489
2267.882552,934,660.116675
879.191457,351,661.932421
1674.009223,532,664.691952
2359.486387,831,669.014747
1832.603657,756,684.845854
2731.73053,1000,690.080627
-19.097071,16,690.166552
617.624827,429,692.386169
1829.757627,650,700.832868
524.598717,319,702.497474
1370.534065,573,705.480243
189.016697,89,705.950162
