#{"t_start": 1718459238.3839793, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-13.740958,73,1.107411
-26.716895,258,2.710156
16.713678,228,4.094038
-89.966669,101,4.699267
71.526436,113,5.374117
-33.713036,103,6.000592
46.386968,96,6.569067
18.385225,120,7.296185
-41.739943,112,7.984076
-6.012367,107,8.640363
135.78193,112,9.332617
-28.747304,373,11.615043
32.278217,298,13.46618
-17.653191,75,13.931689
-69.003599,169,14.961841
105.414243,108,15.610371
-49.739851,314,17.564558
44.505533,297,19.421017
39.068289,254,20.977258
2.387733,76,21.462161
64.453083,88,22.01845
-26.881202,403,24.503831
-14.314053,448,46.119856
-72.635806,167,47.162169
24.892031,126,48.153647
66.532867,146,49.074692
30.09472,131,50.023208
-66.182954,132,51.215032
-81.02189,102,52.044046
7.951554,117,52.791549
42.503804,351,55.363603
-104.41791,117,56.365017
-74.066683,93,57.005941
-151.374077,129,57.829187
-79.154995,91,58.424445
-6.341419,244,60.49208
-4.630548,287,62.386454
16.75834,80,63.213611
-138.611174,236,64.815099
88.686533,166,65.904444
-0.35733,108,66.581468
-28.339371,109,67.270808
6.298816,79,67.778156
40.785309,461,70.778786
71.042416,90,71.38739
-41.975125,130,72.200418
157.983361,236,93.941676
39.405663,284,95.746503
-22.584686,82,96.285085
83.176845,234,97.891303
-141.324886,518,101.255824
-2.534939,185,102.484633
-136.402424,107,103.210914
45.73732,94,103.818645
71.398001,92,104.404592
42.285631,353,106.619046
37.689003,271,108.312648
32.801221,341,110.44755
-27.163502,81,110.956149
45.937813,270,112.647599
-168.576108,206,113.951717
59.617714,83,114.479389
52.488193,106,115.145145
34.616044,61,115.528191
-110.366071,125,116.286636
8.445307,178,117.422605
47.89615,90,117.999398
-14.211845,100,118.62824
-132.999663,82,119.141638
-319.297613,216,138.552294
-82.863279,145,139.512626
47.334926,99,140.141852
21.64244,251,141.792892
-44.365949,70,142.254303
-5.202933,104,142.933272
-142.922246,118,143.692264
-79.569187,153,144.718423
86.285965,88,145.286921
-72.156364,105,145.980007
18.754058,135,146.84371
32.210641,90,147.434474
42.99676,104,148.096137
67.010021,125,148.907368
-58.066205,93,149.503587
20.160281,96,150.118336
-122.191907,115,150.867177
-13.017135,107,151.554271
73.90701,119,152.318383
67.215128,357,155.466849
17.669895,227,156.912107
-281.957359,189,158.117251
-231.247244,140,159.006801
-0.27826,119,159.758296
-19.49367,318,161.779218
-292.374447,224,163.220303
-39.842439,163,164.250708
44.177322,95,164.852046
121.995876,355,185.522633
27.698022,87,186.078732
-43.155111,101,186.732058
-143.79561,118,187.488637
40.493342,65,187.900465
-150.5516,304,189.813887
23.866994,131,190.627619
78.626975,108,191.300393
-28.274333,152,192.29559
-41.022161,149,193.249175
-105.227876,201,194.548782
-62.290398,137,195.459424
10.461019,374,197.893135
28.015111,85,198.423611
-106.153217,132,199.264081
34.101853,121,200.026984
158.052528,316,202.077321
0.043687,104,202.745844
-108.716931,114,203.469687
-39.991741,80,203.982602
48.656342,201,205.275337
-48.93135,331,207.440483
-19.29576,103,208.101709
105.699347,113,208.819261
121.183809,114,209.543711
-40.805186,99,228.432436
134.327802,120,229.176886
-14.455081,122,230.121732
-69.900007,145,231.093067
-131.890935,115,231.847876
-30.376168,149,232.788559
-108.514143,124,233.606374
-16.126382,149,234.572081
-20.406461,103,235.240689
-45.673519,78,235.760473
-69.482281,164,236.809204
-133.788913,175,237.921734
42.678784,298,239.771054
72.726532,330,241.849426
-85.197004,104,242.519702
-65.283252,197,243.789991
125.216098,154,244.763871
-56.029246,62,245.165409
81.357395,160,246.17522
73.009724,97,246.784065
-14.970086,430,249.505841
264.799428,178,250.628878
183.153289,155,251.601695
96.630861,117,252.335678
18.337913,278,254.098027
-121.333655,128,272.761048
86.654259,109,273.436314
-53.59991,96,274.007838
-3.071853,312,276.826669
111.845561,314,278.823193
69.266045,128,279.649568
-81.024557,354,281.821186
-6.125665,135,282.637404
52.99479,101,283.245761
-62.450604,86,283.776117
20.006426,136,284.612055
-100.960987,125,285.377859
-9.291402,328,287.392745
-110.034356,223,288.778063
-11.17736,138,289.63511
5.009194,330,291.687676
3.219681,374,293.985198
-9.017832,527,297.237538
3.854389,376,317.401225
50.999529,93,318.014812
90.840507,211,319.371154
-1.585466,80,319.869903
-85.401624,119,320.622256
111.009097,130,321.449928
182.837893,137,322.317864
-142.906108,130,323.141069
-195.010258,211,324.471416
-45.77728,75,324.950263
-135.867679,163,325.94422
-40.361594,105,326.563546
84.15052,280,328.294665
107.356057,135,329.136024
26.601119,308,331.041132
33.417752,98,331.655751
-99.987186,114,332.36209
-21.917316,106,333.035242
-34.664399,82,333.538332
60.728148,85,334.055285
-33.026105,366,336.307573
-76.822948,175,337.381222
155.594938,193,338.599248
-65.871328,101,339.235606
-86.552273,352,341.460141
46.407791,128,359.702022
-60.638974,131,360.600727
54.382013,311,362.580546
84.908209,91,363.157683
-148.30387,312,365.133507
-68.526709,108,365.818586
-105.897761,213,367.164827
59.052131,113,367.858381
-40.043958,267,369.745758
-27.051579,368,372.113898
122.053983,112,372.825898
-126.298419,164,373.862262
85.234731,404,376.388807
-336.06401,172,377.457785
8.556725,93,378.044002
-6.588022,96,378.636679
-41.589306,89,379.18834
-5.984155,205,380.49703
68.012735,148,381.429543
-59.179958,82,381.949761
-75.196673,207,383.261482
18.209147,145,384.185106
236.901289,232,403.906835
-131.080506,435,406.725787
-119.855559,123,407.495489
-12.864663,77,407.995941
71.50564,102,408.640877
-124.093127,139,409.522966
237.464008,146,410.435788
64.671895,76,410.887844
78.508158,92,411.444581
-55.34837,362,413.694851
38.643962,112,414.40682
-135.750845,254,416.004809
58.002394,85,416.522677
85.345002,100,417.140024
102.027377,112,417.827575
-71.455078,88,418.375197
-152.061159,139,419.238144
38.298161,222,420.611533
-83.995481,112,421.310232
-69.61985,144,422.198843
17.36446,80,422.685331
31.951672,106,423.343271
-18.735166,449,426.109558
37.252091,94,426.696184
146.468679,521,447.847258
14.680446,89,448.407032
-54.118148,281,450.167436
60.92667,107,450.842647
78.4716,111,451.544292
67.969081,90,452.11879
21.552471,317,454.118082
55.268504,103,454.742469
-106.170204,264,456.392815
99.098233,125,457.161603
154.149732,387,459.774807
3.39624,256,461.427724
-49.387119,127,462.228639
-73.393743,310,464.168661
-31.362524,472,467.142198
-37.454947,139,468.0114
67.805982,110,468.708627
-10.102507,9,468.767335
-26.742534,164,469.798928
126.232877,176,470.927485
14.616568,87,471.485884
16.207574,69,471.928072
59.740971,393,491.782667
-104.927521,109,492.473612
-58.956428,92,493.048414
-69.731605,229,494.49602
36.158582,360,496.977393
-59.907237,454,499.774544
-52.525469,433,502.489551
-90.195664,122,503.265556
53.574937,181,504.431036
-83.990923,77,504.906565
442.594656,535,508.224119
39.162887,110,508.901014
-26.549797,271,510.588617
-114.514021,118,511.314712
-25.793296,320,513.334399
209.863501,449,516.18892
-117.322612,134,534.630929
-16.397282,324,536.679322
44.895572,246,538.222937
-83.729857,145,539.163733
7.779038,100,541.126145
72.776221,98,541.782902
30.240634,332,543.855752
26.252164,95,544.437308
-79.463348,99,545.021855
33.903568,150,545.982932
-104.164473,417,548.466959
-4.329415,366,550.754252
57.121131,91,551.336111
-5.151349,98,551.965207
86.495418,205,553.296705
-15.211894,142,554.158568
30.172524,109,554.820768
-82.886328,225,556.218815
119.205149,83,556.73058
30.311037,145,557.636345
64.186005,125,558.402073
147.514047,313,560.568672
2.225867,61,560.96787
65.488235,81,578.554243
75.533816,125,579.368769
14.820422,129,580.232905
-111.868704,137,581.15063
-117.051991,164,582.247492
-235.982884,457,585.282981
-26.214708,101,585.945785
85.005231,127,586.785342
-37.872249,130,587.573416
181.199219,191,588.725647
22.239929,137,589.583179
-79.863378,345,591.973024
30.250697,572,595.628389
-35.023467,109,596.311906
33.115489,173,597.435641
-107.175003,177,598.527189
23.385436,82,599.04117
4.543461,77,599.517669
108.641057,200,600.779106
51.832671,118,601.508076
76.598226,100,602.136156
25.880501,109,602.820992
120.381857,119,603.550103
90.305656,85,604.078702
-38.350371,112,620.472773
86.302701,118,621.259773
128.688631,303,623.276286
-159.748366,587,627.211349
78.47199,87,627.778097
121.53416,216,629.20276
71.908904,362,631.521619
-75.873218,85,632.052997
7.869059,268,633.917213
7.275222,277,635.702413
253.05775,229,637.152212
-120.113871,161,638.1794
-25.734927,90,638.749445
-37.887437,120,639.485439
93.523092,118,640.241112
21.127937,174,641.332522
43.513902,326,643.388622
-53.083566,82,643.911369
-85.602632,336,646.026781
151.676481,227,663.215017
103.898645,103,663.911038
-106.895939,113,664.669333
206.590685,166,665.787315
-128.728496,152,666.813567
-78.716813,119,667.608421
8.753155,104,668.302188
44.031861,105,669.00753
-51.141959,151,670.028688
-64.518628,103,670.721735
74.589162,149,671.723197
85.648159,106,672.432136
-22.582624,127,673.26525
-44.984213,147,674.204118
116.898089,148,675.08634
1.946097,88,675.615469
-19.323287,16,675.716492
-137.5555,211,677.019945
20.791083,109,677.70183
-125.114741,147,678.628858
20.88716,82,679.150842
76.839338,110,679.830665
41.739723,100,680.601912
38.274291,333,682.727278
345.355501,364,684.989434
-45.021347,112,685.681923
-1.220932,179,686.801848
30.467052,119,687.536563
164.465521,222,703.818253
21.669686,72,704.304421
-3.557687,126,705.147917
-50.609551,119,705.943498
