#{"t_start": 1718459238.274557, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
94.755112,86,1.299949
-108.768879,78,1.790228
-31.367178,100,2.417932
-60.442437,62,2.789347
-36.13554,122,3.523436
-72.784261,273,5.173534
-43.06976,112,5.844165
35.7677,58,6.195895
98.568292,360,8.379154
73.172979,84,8.892318
-181.437018,387,11.259783
-79.519419,103,11.907928
181.743616,385,14.291942
-314.620706,184,15.406136
8.816139,117,16.116636
21.946627,89,16.654098
-27.893224,147,17.59141
-77.741725,72,18.050633
107.022465,473,20.961514
101.858957,113,21.680364
62.135237,116,22.405056
-129.620714,185,23.528991
33.510747,80,24.031191
-36.954988,129,24.849656
-143.248345,104,25.492885
116.186318,128,45.149898
55.135097,76,45.605306
-82.689949,414,48.371552
21.266462,108,49.052027
211.886499,365,52.009408
26.160216,92,52.605979
155.024633,145,53.555127
-12.359351,95,54.18698
88.821403,110,55.139743
70.86726,61,55.627264
3.213318,297,57.761967
-34.664638,117,58.525448
-62.899758,236,60.517977
27.826016,437,63.809875
-82.616416,154,64.79175
-91.556732,151,65.769624
18.414024,69,66.215434
121.233843,88,66.769958
18.643043,106,67.442673
7.559416,204,68.762623
15.91913,127,69.609063
57.249507,358,71.909489
-30.908979,181,73.067032
-95.893663,163,94.34485
110.31224,103,94.990732
65.630686,138,95.882771
-43.216132,459,98.961957
9.513819,241,100.529593
-51.954795,360,102.879751
4.819416,286,104.751133
87.665705,176,105.859593
48.086144,186,107.023466
64.912552,110,107.711351
50.696665,147,108.627244
-22.780203,186,109.791667
-100.431944,287,111.594603
-47.648065,99,112.204829
-102.448434,264,113.870842
34.162142,81,114.386895
-147.933432,165,115.430331
-56.00422,73,115.877672
42.815734,110,116.555653
-30.620237,143,117.45968
-19.884822,96,118.082361
-24.697328,142,118.974201
-35.076084,140,137.880997
-181.172599,194,139.132197
59.311154,109,139.86723
-14.132819,291,141.77046
-28.465482,68,142.211133
4.873308,70,142.662414
-1.904037,103,143.327518
-10.475751,269,145.120205
-81.208539,112,145.843522
-9.084378,235,147.367136
-24.25489,106,148.044164
-167.026867,136,148.9256
120.835303,156,149.918789
33.173794,93,150.523897
503.790112,360,152.893983
59.419585,124,154.288284
12.085489,143,155.418245
71.066149,246,156.979973
20.890818,146,157.914634
104.999498,383,160.337079
50.20698,116,161.074948
-168.505906,152,162.04388
-46.341187,124,162.844482
-38.303181,356,183.551605
-119.074502,136,184.386745
-43.122106,291,186.237428
118.794643,385,188.692463
68.294824,249,190.254905
25.851895,111,190.944906
-168.204741,355,193.23175
66.251406,273,195.000123
87.756071,146,195.959389
-76.657148,111,196.685412
-44.826273,268,198.408612
-318.464768,578,202.118725
-108.723486,170,203.215721
-100.234672,105,203.879075
56.405775,88,204.442783
71.983712,95,205.063257
-11.969346,125,205.858365
-144.729,132,206.747295
-121.335903,110,207.451463
-25.317966,136,208.325032
133.206047,141,209.21916
-115.126951,108,228.16628
-59.313022,105,228.822299
-250.674812,198,230.244911
-100.648458,90,230.855332
-9.928302,100,231.505672
-50.286234,253,233.133383
93.48478,338,235.335745
26.986424,183,236.538712
101.645827,107,237.218337
41.118076,333,239.288418
-104.937751,89,239.850102
-75.413105,158,240.855143
-1.21343,399,243.381885
-97.753708,104,244.061556
74.393457,149,245.006438
173.061146,443,247.804449
-100.293026,95,248.402296
-78.15537,346,250.595475
-30.251042,226,252.01227
4.095334,134,252.854044
-138.845974,100,253.487915
-111.202313,107,254.165846
127.496928,169,273.104466
-89.943587,195,274.264516
7.889885,450,277.984674
-15.786481,221,279.3761
132.307799,293,281.215983
-130.515945,170,282.234053
-46.471698,431,284.860628
61.631758,121,285.607245
9.78895,100,286.219496
-48.942331,87,286.748537
-35.673023,99,287.363436
62.331848,115,288.07177
-66.565857,113,288.77509
-50.089448,82,289.289132
59.675451,159,290.273678
-4.813548,123,291.036133
-9.451053,104,291.692032
-68.729494,89,292.233941
54.473267,132,293.057545
26.856461,367,295.313978
-38.058721,320,297.285015
-39.978643,361,317.339211
-115.976208,95,317.971715
16.713856,120,318.763977
-60.568943,118,319.505117
48.166559,121,320.255815
-81.19788,72,320.717121
-44.577858,381,323.138413
87.753279,103,323.779251
-81.936769,89,324.34353
378.368037,775,329.122887
160.494098,112,329.799043
-84.497965,102,330.427577
43.817866,71,330.873297
-2.571463,83,331.399347
-5.086997,112,332.101299
-87.561839,149,333.031943
-36.482944,114,333.736234
58.771457,150,334.661937
-59.320924,102,335.28243
17.693697,400,337.741864
235.326571,149,338.688437
15.710995,109,339.375034
-41.837025,435,359.536972
-39.707541,92,360.168908
11.64691,107,360.897587
-35.128743,288,362.719073
-16.786639,105,363.389141
-11.683755,86,363.93776
-61.401806,76,364.416242
6.592534,407,366.987572
26.04113,337,369.175816
-116.453796,134,370.159185
-76.56378,134,371.025559
-21.589856,133,371.87134
-64.669412,88,372.435707
-11.998956,379,374.829235
-55.454379,84,375.343057
89.799877,95,375.945963
-32.100232,80,376.438591
-72.145789,108,377.103147
-139.393533,118,377.851704
-13.429249,176,378.943157
16.682323,258,380.578563
-116.96758,177,381.700725
-105.379565,185,382.884462
14.292528,311,384.862676
-26.512959,124,403.874424
-165.065447,180,405.077536
42.017899,128,405.900456
-117.889003,308,407.84618
-38.603832,85,408.384802
-72.68684,119,409.14129
82.745947,112,409.848982
-65.473801,128,410.645361
7.146447,420,413.216711
-206.722364,330,415.291639
-15.394033,131,416.124471
111.780196,108,416.786498
-96.72352,104,417.423266
131.002632,88,417.970521
-125.427196,110,418.660257
-108.542373,203,419.915011
45.043347,125,420.682446
-82.616433,103,421.324834
130.801198,125,422.090437
4.419099,358,424.301158
28.462928,219,425.659337
-111.410284,176,426.741748
15.139708,388,429.141074
8.390367,114,447.765109
-27.990961,77,448.259367
-3.272049,124,449.036366
66.482664,115,449.754697
-38.303622,388,452.206586
76.186119,102,452.853574
67.710364,66,453.270311
-203.518161,322,455.255846
-23.980498,129,456.077298
-40.750271,110,456.763977
10.215182,352,458.963156
-77.189193,132,459.979464
-111.001007,120,460.752255
-59.541415,155,461.742767
175.94476,134,462.596097
85.087689,110,463.282553
-212.433208,103,463.912941
-141.89632,159,464.906687
-22.882379,93,465.49975
-45.530959,160,466.507461
-85.844417,77,467.004259
82.534892,230,468.439165
-158.742716,145,469.368945
-75.057784,180,470.501084
27.001567,409,473.099298
83.949381,326,492.543025
-45.936393,99,493.163178
49.996179,95,493.771414
-173.788079,166,494.811936
-224.255785,144,495.717577
-312.066138,310,497.87286
92.141281,306,499.746988
-87.115138,75,500.227613
60.494891,148,501.145295
21.501971,310,503.093458
-64.086943,162,504.138047
110.461215,127,504.933685
138.327577,102,505.574429
-54.563265,108,506.246046
90.421564,171,507.298774
5.512925,534,510.618251
97.276261,196,511.840778
42.976352,352,514.073826
-9.837128,102,514.7289
56.772927,90,515.291629
-10.89505,91,515.863736
-18.336312,143,534.345353
-13.727999,308,536.305376
-68.989469,109,536.99376
39.696211,120,537.7505
-84.786826,75,538.220392
33.682925,131,539.058696
5.487329,418,543.090228
-6.008792,118,543.80749
-71.459506,120,544.539045
36.704549,100,545.129409
-68.121469,114,545.855549
24.190325,114,546.559325
-57.932262,93,547.098834
-113.898404,125,547.844456
-98.813806,142,548.699378
-19.148903,112,549.37578
46.312846,130,550.176541
-72.378798,96,550.815184
108.255815,129,551.635279
89.475938,391,554.125244
-17.439205,311,556.048295
-54.070147,91,556.59783
2.919704,275,558.303849
-71.025412,90,558.85306
72.112272,80,559.370896
-41.221619,312,578.620384
-72.239426,259,580.333845
-11.212713,83,580.887759
-26.593942,99,581.548641
-67.762425,187,582.805542
135.698825,150,583.794338
37.409809,105,584.490408
124.857903,298,586.465984
-97.32349,127,587.274961
-14.397189,84,587.779648
63.730124,98,588.364348
-76.955902,86,588.888143
-14.68847,343,591.253031
-108.21818,82,591.768063
-121.496609,136,592.632229
117.829969,127,593.433122
-34.431444,270,595.171355
-72.706427,256,596.808855
45.980499,411,599.393293
-32.630012,35,599.607857
42.903714,105,600.26371
73.402849,108,600.946264
8.321447,108,601.6156
-81.63902,82,602.124331
86.743812,75,602.610373
62.873986,147,603.503308
13.651927,392,621.718622
18.260591,134,622.612474
26.781658,119,623.404093
17.571306,432,626.309768
75.322901,62,626.720434
-0.834509,95,627.351875
-73.27579,134,628.232154
222.291534,185,629.446917
-1.869791,83,629.99933
-62.438297,82,630.546553
