#{"t_start": 1718459238.3947754, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-96.287083,80,1.140714
66.699946,87,1.692544
162.932777,93,2.272148
-114.510527,96,2.848308
45.679627,61,3.216891
-8.59406,101,3.823189
-111.37671,97,4.412102
-204.987224,219,5.732443
2.274977,188,6.859514
-69.708176,87,7.389469
8.69302,132,8.194075
45.669279,138,9.053413
-15.950832,68,9.463106
-16.992087,331,11.493448
-131.920161,103,12.136055
138.332757,124,12.893504
88.489219,141,13.784729
72.39216,126,14.541695
56.043193,156,15.494847
55.021132,221,16.86095
98.697037,200,18.124573
-15.343654,71,18.556304
-46.010247,94,19.145698
-101.034348,114,19.851135
-94.430979,97,20.443655
-7.855018,116,21.157183
-109.952957,239,22.64411
62.195598,104,23.27399
-114.763004,88,23.829929
-88.772637,81,24.335742
-81.508494,88,24.892008
58.33105,263,45.374825
12.220409,90,45.90881
21.989907,130,46.710799
60.860596,321,48.934088
-84.30015,103,49.596011
-28.800891,273,51.969039
-66.987795,71,52.426202
-5.747674,376,55.128054
-261.623166,237,56.976407
20.902665,78,57.480093
-8.251656,114,58.215551
602.146327,282,60.528332
60.841368,297,62.493595
71.522502,104,63.570633
199.827968,159,64.576536
44.196887,455,67.497711
-23.744373,100,68.143591
53.619085,344,70.389236
118.606868,140,71.303783
-68.135704,97,71.912262
77.803558,112,72.62249
58.076629,69,73.061378
87.528843,126,94.103939
-118.117751,141,94.988303
-23.219117,114,95.729354
64.300574,82,96.267473
-44.797866,119,97.129286
-1.895167,74,97.613696
65.51579,101,98.260818
104.768026,114,99.022851
124.09869,106,99.694182
-72.651673,224,101.15139
22.983982,100,101.793305
59.969566,100,102.474667
-90.661202,123,103.301362
44.177069,116,104.051104
19.025949,161,105.067018
40.670465,87,105.609655
5.283989,91,106.185605
37.241661,81,106.688868
87.783493,107,107.366399
55.245715,123,108.124647
-63.921187,79,108.623678
-140.749555,147,109.541952
76.424388,636,113.5289
-30.927264,288,115.356385
-5.859584,190,116.522017
8.423384,100,117.154082
-115.819504,159,118.174044
-86.032044,89,118.73641
-11.990736,105,119.401469
-50.876197,139,138.312628
-14.320359,87,138.87399
2.05251,328,141.042309
-221.581658,205,142.37268
-83.087834,93,142.977099
-78.510035,120,143.748594
-130.64603,185,144.995574
-15.149033,349,147.25537
250.898898,144,148.177485
-185.909406,277,149.959578
74.035353,158,150.986749
-78.681112,115,151.718643
28.348352,70,152.168462
37.681479,120,153.272387
118.294921,129,154.536277
22.744935,305,156.577286
-95.241568,113,157.300071
107.302607,98,157.921878
121.637459,119,158.677821
-0.2134,163,159.710081
57.377158,348,161.918298
-65.923667,101,162.575195
-108.384719,273,164.31099
115.083412,136,183.612368
-102.934455,305,185.52589
-28.967151,72,185.984923
111.305822,138,186.882536
-99.021192,136,187.731725
-48.624081,146,188.660038
-89.805702,140,189.547851
65.357531,139,190.40982
-23.605012,116,191.133761
-57.130071,123,191.942791
-83.22723,117,192.700801
-106.168715,80,193.198471
63.301677,411,195.88444
-90.166887,152,196.881726
-10.687085,88,197.446594
-96.749046,130,198.272193
-50.888382,210,199.60807
-14.756721,121,200.376027
50.797891,73,200.835894
129.666693,132,201.706734
-134.180905,120,202.502113
69.144176,98,203.115526
77.839466,120,203.879638
55.792194,533,207.339586
118.381525,178,208.482348
-54.603021,116,209.214001
-73.376444,121,228.239879
76.502997,109,228.920749
102.455465,326,231.205313
-68.194802,97,231.852266
-93.32247,352,234.130219
-49.258997,111,234.845165
195.043572,369,237.232559
241.635624,176,238.327062
117.547926,181,239.454797
-187.058696,409,242.032826
111.893933,117,242.773287
27.11128,113,243.51858
-55.513142,91,244.105054
-62.720478,93,244.680794
45.448656,362,246.978361
178.791792,424,249.660854
-65.303538,95,250.258905
-79.146619,81,250.768388
105.05354,96,251.375811
-99.14578,128,252.176476
13.66229,146,253.094674
39.842452,120,253.855242
78.925211,135,272.562278
-14.092174,155,273.523969
-503.123572,294,276.206168
1.137642,290,278.056052
-10.557289,335,280.185685
-148.854623,109,280.853613
-76.53938,98,281.454049
-29.861023,129,282.21907
-85.770387,89,282.757018
-9.185396,136,283.585353
22.864191,95,284.176289
48.584401,118,284.889521
-11.185265,112,285.585687
24.062395,113,286.271819
-110.950414,144,287.154636
128.472143,352,289.349768
73.627311,142,290.220422
100.636307,325,292.243081
-7.290787,287,294.004761
276.332619,164,295.016061
29.108724,94,295.605557
73.683158,97,296.208344
75.074151,128,296.994328
29.269083,386,317.194551
128.88254,146,318.163568
368.850757,209,319.498763
-144.733613,142,320.389405
-85.768848,452,323.258377
7.304869,295,325.125644
137.995688,328,327.090184
-70.613073,116,327.811935
-15.114558,8,327.867464
-381.652332,394,330.295887
12.064469,388,332.727866
-84.779624,200,333.964193
-58.505241,161,334.948938
-74.035791,120,335.693261
-33.818572,119,336.425893
-171.867622,331,338.484386
-12.730093,189,339.675461
-51.83248,157,340.677756
-260.824013,349,360.365659
-149.06962,526,363.732286
89.297441,123,364.505061
19.898154,147,365.441035
-52.449874,109,366.128549
38.478537,100,366.756261
10.047589,164,367.775746
-83.982641,102,368.413667
-95.806452,113,369.3006
4.731457,269,371.060958
-116.413679,104,371.727264
106.33853,107,372.415138
95.816006,119,373.169258
-105.1381,284,374.949745
-97.714614,127,375.746082
-95.585934,126,376.525676
63.294981,97,377.12417
25.801474,91,377.69889
-34.44531,107,378.364502
-56.263422,279,380.119939
-17.773596,565,383.705996
-141.852089,170,384.80074
-119.647357,151,403.996218
-12.227564,270,405.768998
