#{"t_start": 1718475025.4674046, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
-289.244023,123,1.406715
-603.804378,213,2.558179
862.094007,1000,7.81457
493.733716,803,11.929982
-2150.030586,1000,17.140397
-1958.786574,1000,35.793041
1879.819061,1000,51.177302
-2341.449805,1000,56.676106
-525.551948,1000,62.256291
-2082.157418,1000,68.027424
-1176.85413,353,83.620954
1678.512218,1000,89.085017
1507.707106,1000,106.028383
-2361.739728,1000,111.763218
1258.023088,484,114.475332
2017.954571,1000,132.68238
1071.425494,1000,138.21892
2269.692762,1000,143.745074
-2125.961202,1000,159.07131
2066.919857,1000,178.296691
465.223432,1000,184.45241
-479.397103,1000,190.906335
-1771.874145,1000,197.796097
-1575.640145,1000,228.562475
-2435.336575,1000,234.578348
2125.415898,1000,240.628206
-2985.777863,1000,246.372659
1190.699779,1000,266.602012
-73.275697,52,275.685971
-2271.896352,1000,280.919041
-2682.803963,1000,286.148968
2164.994656,1000,291.424629
-2340.87966,1000,310.025235
-2311.008098,1000,324.1973
-2745.056915,1000,329.639345
-159.189259,1000,335.060553
-2387.655298,1000,352.156916
645.258703,1000,357.340278
2299.323733,1000,371.111254
-3061.082262,1000,376.33213
794.263353,1000,393.501804
1002.407792,1000,398.689555
1462.451665,1000,403.870901
-243.924006,94,404.359599
1255.969273,1000,418.238036
-1387.046965,1000,435.461434
2235.877881,1000,440.692365
-2601.452382,1000,445.898038
-3016.109789,1000,451.147792
836.601854,669,454.633233
-808.486529,1000,480.326885
103.454146,1000,485.515574
2366.674755,1000,490.692364
1100.248802,1000,495.861534
1250.43501,1000,513.02427
359.676905,1000,520.017548
-295.815327,1000,525.208961
1812.103335,978,530.304869
711.749567,1000,547.489489
710.833524,1000,552.681522
-1819.611248,1000,566.400954
-3274.105971,1000,571.575261
1093.094196,1000,588.810932
-116.645771,1000,593.98241
1055.043277,1000,599.168112
-1280.064572,1000,613.511134
1591.470742,1000,630.684208
2123.13816,1000,635.873615
801.849667,918,640.616612
1793.122161,1000,645.817055
-3052.771163,1000,671.337565
-2020.281622,1000,676.601906
-676.218034,584,679.648269
-1822.174939,1000,684.816418
-1161.521982,1000,689.99922
617.592462,1000,715.782154
-93.318943,111,716.370708
-1950.956012,1000,721.594075
-1762.549851,1000,726.777844
432.101838,1000,731.96789
1566.171699,676,747.105126
816.789582,1000,760.87927
2007.644836,1000,766.076473
-1427.43128,1000,771.2685
127.173543,319,772.924066
2468.327684,1000,790.195752
410.590381,248,791.480589
-1107.802729,1000,796.654591
-1842.526574,1000,810.678416
-32.57052,18,810.772923
1503.720966,1000,815.985971
1947.111651,1000,833.167927
1409.356434,1000,838.374031
-2007.230825,1000,843.574977
2605.844826,1000,857.323071
-684.664332,1000,874.070227
-1514.528085,1000,879.259507
-1701.498863,1000,884.436874
-1704.604969,1000,889.632675
-1737.324541,1000,914.604736
1571.960859,1000,919.780055
-2403.089,1000,924.947161
24.607408,908,929.642243
-1480.562297,1000,946.970913
-1590.797904,1000,960.825266
-210.148359,287,962.330099
2414.722921,1000,967.589869
2096.945167,1000,972.770251
455.728083,1000,989.893735
1224.881707,1000,995.074594
-2410.029089,1000,1009.010149
-772.637977,1000,1014.213342
-177.849372,1000,1031.794841
-348.555483,169,1032.66645
2267.516469,1000,1037.835358
-1152.429376,1000,1051.236357
-1466.736336,1000,1056.425102
-127.731056,1000,1072.857992
-1889.810792,1000,1078.055182
-1035.616004,1000,1083.228404
-1726.612612,1000,1097.089619
1069.801691,1000,1114.111792
2129.171119,1000,1119.257764
968.387454,909,1123.945321
-1658.925677,1000,1129.090393
-1699.210897,1000,1146.134161
-97.511348,137,1155.270618
362.854256,299,1156.818747
-134.704833,1000,1161.973282
-1881.875486,1000,1167.14588
1528.708651,1000,1172.303489
-815.092246,1000,1188.896669
-912.066687,1000,1202.475695
-503.409331,783,1206.537034
1233.585382,1000,1211.68914
1347.969601,1000,1228.701024
2559.843879,1000,1233.833297
-2673.641234,1000,1247.409423
-141.792101,70,1247.772445
-751.629331,1000,1252.936333
581.515184,1000,1269.867192
-1534.857412,1000,1275.070573
-1023.297666,1000,1280.229524
-1796.345585,1000,1286.766247
-1517.994088,1000,1303.810634
1873.016749,1000,1308.936117
920.03379,1000,1314.069553
-1504.843533,1000,1319.25158
-1167.263718,1000,1345.298146
-18.671188,1000,1350.469171
-1586.549399,1000,1355.64671
2199.78598,1000,1360.801543
-1266.918668,948,1365.693575
1287.640758,452,1379.893687
-2302.179223,1000,1394.050436
904.898441,1000,1399.267299
1580.095107,1000,1404.455108
-208.481003,105,1404.999884
-378.469369,1000,1422.076591
215.134321,1000,1427.236831
2709.978546,1000,1441.412473
-1218.426275,468,1443.844998
-1647.794247,1000,1449.047706
-1348.009259,669,1463.742597
-210.989097,1000,1468.942108
-1376.475727,1000,1474.129454
-146.831772,1000,1487.832279
371.325114,1000,1504.882526
-1260.816807,697,1508.47928
19.022999,1000,1513.706034
-1208.431226,1000,1518.937028
-1600.099995,1000,1532.749409
2446.347709,1000,1550.016731
-79.43008,470,1552.455339
2513.69506,1000,1557.641379
2252.596869,1000,1562.850372
1883.337095,1000,1586.092968
-1831.503239,1000,1591.350865
138.787729,90,1591.819058
2635.074443,1000,1597.01662
1940.162214,1000,1602.236456
-252.109028,406,1604.352809
2145.050451,1000,1621.28639
1408.840173,1000,1635.05531
1745.717923,1000,1640.258064
-1447.252701,1000,1645.501615
-2514.80408,1000,1662.734461
2548.571462,1000,1667.924012
-1341.336722,1000,1681.847346
2273.719024,1000,1687.056638
922.466523,1000,1704.400544
-850.180432,1000,1709.572087
-1563.149288,1000,1714.737916
-1651.232398,1000,1723.698771
-1293.390315,1000,1741.054002
1881.938861,1000,1746.3564
-2265.996913,1000,1751.591753
-1111.525687,1000,1756.761911
278.893429,1000,1782.423326
1790.987372,1000,1787.564643
-2191.185745,1000,1792.690489
-1328.646266,1000,1797.863403
950.779335,1000,1814.900606
2738.206127,1000,1828.452506
-80.969434,30,1828.606881
3072.643942,1000,1833.773213
-219.330016,1000,1838.952063
2875.831302,1000,1855.926376
-1641.89551,1000,1861.073379
743.644708,339,1862.814132
-830.145103,1000,1875.747931
1889.842676,1000,1880.91738
-1499.865003,1000,1897.955849
811.405471,1000,1903.091008
2407.040891,1000,1908.236725
-118.430528,1000,1921.835634
-70.711453,65,1922.171391
3094.331332,1000,1939.097464
2062.123116,1000,1944.252399
-214.722249,250,1945.535855
1401.726481,1000,1950.674224
1421.733055,562,1953.560993
1501.268014,1000,1978.955981
2661.325437,1000,1984.144769
1198.903214,1000,1989.296899
1693.29209,1000,1994.437854
2496.499271,1000,1999.591925
-950.397724,1000,2024.117969
-1312.055992,1000,2029.300184
-1956.053787,1000,2034.473565
1605.767687,906,2039.151169
