#{"t_start": 1718459238.8074634, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
30.246739,372,2.963843
-112.260807,90,3.533084
-96.636871,120,4.29675
-369.085921,201,5.541454
-213.719821,88,6.080624
13.148348,191,7.266234
-132.666456,150,8.220913
-91.952436,130,9.035559
-31.220198,357,11.27878
-111.687931,113,11.9766
-261.140808,186,13.138844
-160.425661,221,14.524332
-242.865984,325,16.529516
-83.783189,112,17.252234
-170.698884,178,18.375252
-65.938986,320,20.379382
-107.059629,170,21.454418
-55.893725,85,21.991062
-30.894536,460,24.888327
-73.544246,109,25.580138
-9.738765,16,25.679301
-94.104664,133,44.669968
-103.052711,235,46.072064
-39.092652,289,48.092503
-54.040032,119,48.864609
-109.439796,129,49.970675
19.354836,295,52.236218
24.466345,412,55.306467
-5.913204,518,58.935446
-62.777527,98,59.814304
-118.601298,187,61.114088
-95.817765,138,62.026251
-137.263044,102,63.060614
-254.368681,161,64.093364
-77.665394,119,64.869375
-103.756652,133,65.736903
-11.864288,369,68.190457
7.912645,336,70.421924
3.638155,430,93.023474
-96.70038,89,93.58128
20.914997,386,96.07601
-93.63795,93,96.749747
-121.625644,131,97.596218
20.611073,265,99.334746
-144.237863,125,100.140766
-115.199012,120,100.907833
-59.917097,72,101.380557
41.470511,441,104.350331
19.473917,372,106.797192
23.422273,322,108.890797
-66.455511,82,109.419438
-65.880934,76,109.905223
-100.173383,109,110.618992
-180.428685,410,113.280649
-92.686182,92,113.888442
-81.215281,106,114.585529
-7.277842,213,115.960804
-33.187672,87,116.516107
-70.377318,132,117.375907
-70.576507,111,118.087628
-85.86282,118,118.835616
23.730106,353,139.195448
-24.982549,105,139.861697
-269.584088,175,141.011569
-27.284508,134,141.891143
-84.490245,194,143.173924
-67.794187,117,143.959612
-108.644056,101,144.641164
-279.355015,167,145.726527
-61.10095,123,146.530683
-63.712346,163,147.591161
-9.12179,450,150.545002
-150.305513,206,151.882893
-104.153756,102,152.727371
-60.809458,83,153.544291
-76.436187,191,155.077619
15.234029,199,156.386738
-69.271873,92,156.992563
-73.029408,103,157.664067
45.344927,436,160.505729
-242.476005,136,161.387419
-213.135063,187,162.607584
51.061478,266,164.313167
-26.284331,91,164.912088
2.041292,172,183.82069
-38.501127,98,184.450935
43.919531,364,186.845114
-68.276155,123,187.653413
-172.437622,133,188.518206
-76.56235,152,189.507935
-32.686158,264,191.182889
-59.568978,143,192.101986
-209.702196,178,193.256392
35.408242,470,196.321267
-69.428544,121,197.092797
-80.946685,113,197.815318
-64.533855,93,198.42762
-94.005,111,199.137907
-187.190065,171,200.221326
-105.294752,130,201.06062
-58.463413,82,201.606644
-76.692896,147,202.546698
-80.607409,104,203.216391
-5.682113,397,205.784844
-91.262816,113,206.532891
-370.482056,171,207.636425
-47.787168,119,208.392369
-63.571548,112,209.103174
-120.583784,124,227.663119
-105.785996,118,228.41325
-73.082211,91,228.994049
-105.75399,115,229.90795
0.634252,307,231.898106
-122.875908,100,232.5358
-123.210536,159,233.590275
-119.686334,155,234.598666
-170.629657,192,235.852291
-19.537017,313,237.871743
-133.32035,116,238.602448
-152.336891,91,239.184225
-95.82067,100,239.83091
45.251292,446,242.692361
-70.745097,93,243.308105
-55.557336,628,247.334072
-64.769025,61,247.723183
-132.579984,103,248.394479
-76.559049,109,249.110944
-120.888167,137,249.991433
-22.258707,432,252.725848
-149.385032,198,272.245884
-56.903701,92,272.829646
9.055403,364,284.953144
-121.327612,137,285.799749
-101.880472,84,286.321938
28.006684,370,288.698956
-70.973165,86,289.239845
19.163971,402,291.831248
-54.963452,87,292.401458
18.586783,192,293.607192
-82.322686,210,294.926742
-84.153961,133,295.763944
-84.301244,197,297.002715
-79.58971,76,297.490856
-92.713831,112,298.202869
23.011085,423,300.905552
-174.040695,102,301.594832
-26.930666,414,304.344451
57.943586,426,307.198584
-94.246622,102,307.893487
29.99296,499,327.373428
-130.631025,117,328.130892
-62.712409,119,328.871246
6.80731,228,330.317109
5.397279,286,332.131459
-73.236209,164,333.176329
-40.932349,164,334.198799
-89.336564,154,335.170772
-120.201548,157,336.16452
-205.506057,142,337.069172
-71.185436,110,337.768952
-51.159975,133,338.630571
-90.635469,98,339.248355
-8.682654,273,340.980271
-83.985102,176,342.111933
-33.829099,131,342.949805
-63.703067,112,343.687427
-216.060547,126,344.532553
-67.344825,119,345.332035
-44.178088,72,345.819992
8.834648,651,350.180635
4.19586,333,368.019735
81.183169,220,369.621515
-108.112082,114,370.36206
-44.514591,103,371.01845
44.214577,282,372.845143
-141.163583,118,373.614491
-66.81204,240,375.124132
-38.583896,99,375.754427
-62.52968,114,376.484049
24.834396,367,378.839782
-40.588964,106,379.531165
-94.008732,116,380.268478
65.02947,292,382.158115
-79.170887,125,382.965987
-94.627041,194,384.238674
14.28294,328,386.352241
-6.853729,454,389.376881
-53.150341,102,390.068843
-39.51703,82,390.604944
-99.036655,123,391.427256
-58.281404,108,392.15197
-238.527709,178,393.33382
-16.110633,320,411.693826
-39.749746,82,412.205975
41.93439,294,414.116017
-29.511238,408,416.737305
-52.567985,122,417.518355
-83.45248,127,418.328963
-127.949485,143,419.263415
105.497239,193,420.48895
75.751129,374,422.838207
