#{"t_start": 1718459238.6454434, "env_id": "NewRandomGoalAnt-v2"}
r,l,t
23.083509,479,3.801448
-100.621305,129,4.616278
-108.026697,110,5.29462
-232.338967,184,6.429899
0.0605,299,8.310892
-196.093404,121,9.068579
-165.589106,109,9.763835
-92.896828,171,10.836227
-3.526207,444,13.604205
-162.938609,154,14.569689
-143.828303,103,15.190622
-99.570193,149,16.090476
-74.190466,92,16.687691
-172.504283,149,17.657167
-39.539577,79,18.162341
-114.126846,336,20.256626
-52.87596,118,20.990704
-19.197682,204,22.27978
18.172863,359,24.543391
-124.694368,238,26.046105
-42.720097,114,44.912267
-100.4788,158,45.855246
-150.738142,127,46.632535
-147.657857,126,47.609764
-74.727663,99,48.250611
-13.720723,651,53.130893
-68.941178,122,53.943331
-32.784373,360,56.789394
14.509813,672,61.577003
-84.455304,113,62.343705
-175.855946,169,63.787352
-250.885084,203,65.10358
-170.866207,209,66.481256
-50.068108,82,67.027537
-65.291525,156,68.064441
-106.001991,101,68.737609
-120.864387,88,69.33858
-34.632023,147,70.307458
-24.675947,97,70.936171
19.352431,302,72.86165
-254.764205,146,93.638686
-115.851247,102,94.275357
-44.915915,103,94.9219
-32.296869,82,95.456785
-198.329391,159,96.566195
0.235132,403,99.212935
-117.299789,134,100.080841
-169.65662,113,100.804037
-153.305258,200,102.12076
-24.623138,599,106.108553
-143.511799,118,106.896947
-88.044898,85,107.454495
65.749601,388,109.960799
-57.508901,96,110.582708
-192.906268,163,111.636575
-75.928272,108,112.336159
-109.667246,107,113.033087
-205.289934,162,114.106905
-61.181979,170,115.212384
-34.16152,371,117.615289
11.203312,379,138.081358
-103.364957,99,138.724138
-50.008247,119,139.530025
-84.432601,167,140.618083
-51.040521,61,141.005419
-126.487225,128,141.851977
-92.876752,116,142.622905
15.552906,332,144.832773
-167.97784,166,145.910352
-56.719916,95,146.531132
-148.267267,189,147.762693
-214.357544,199,149.075961
-73.606607,79,149.588196
-12.728605,106,150.284226
-50.585837,112,151.016711
-125.831873,109,151.723162
60.371314,234,153.70121
-39.049585,99,154.643004
-45.626239,175,155.7818
-77.607496,76,156.288201
-48.244831,292,158.203479
-4.240268,303,160.171248
-95.488624,93,160.773735
-127.132433,106,161.462784
-43.402209,88,162.03898
-211.161981,134,162.909394
-103.926117,87,163.474198
-13.693895,427,184.022772
-65.768532,201,185.326446
-49.415349,104,186.007506
-32.275005,148,186.990411
-128.862825,205,188.327707
-49.678065,136,189.222367
-152.116442,132,190.056365
-175.3607,113,190.781733
-3.1487,254,192.409381
-75.236493,120,193.198276
-78.82635,118,193.944053
-67.691191,83,194.495431
-37.78492,419,197.213742
-56.501409,86,197.762965
-31.950516,60,198.152489
-218.796594,241,199.704155
-100.623155,108,200.386538
16.300119,316,202.431829
-96.626694,129,203.260249
32.472409,303,205.227508
-89.863724,156,206.254491
-209.161073,139,207.153471
-122.263942,116,207.8975
-87.895243,340,227.827967
-53.574499,105,228.495429
-122.400624,140,229.385734
-143.532265,169,230.660179
-74.334487,146,231.613528
-62.311469,71,232.063897
-89.525182,85,232.604985
-84.54177,140,233.528163
-58.708152,93,234.132643
-42.768911,116,234.89326
-19.521099,406,237.534708
-51.884272,103,238.184894
-40.804748,100,238.819293
-35.959172,90,239.396001
-118.928944,127,240.221893
-71.295424,151,241.194574
-106.6338,102,241.833853
-41.809689,144,242.759215
-101.805329,96,243.39713
54.282718,332,245.518284
-52.888059,90,246.102346
-36.7266,145,247.027402
-5.815364,523,250.406456
18.857316,303,252.331795
-148.909649,122,253.104986
-56.457767,116,253.85333
-118.790956,115,272.841711
-56.869548,118,273.556006
-88.360208,186,274.728909
7.196906,307,286.487591
-68.616067,111,287.197303
-120.698869,217,288.589619
-16.182995,401,291.170309
-83.455942,101,291.815908
-64.290703,102,292.484179
-120.153132,91,293.066631
-142.433048,94,293.65099
-323.054658,164,294.680109
-40.370587,65,295.084846
-76.046371,113,295.795002
-57.822141,90,296.354156
-16.225077,402,298.904675
-154.792565,263,300.591017
40.901505,411,303.334428
-95.737066,107,304.040574
50.796313,215,305.45544
-45.423909,78,305.980195
40.696071,549,325.945148
-155.835669,109,326.60582
-117.853131,156,327.592405
-39.551164,96,328.215772
-181.48668,198,329.440773
-99.048545,192,330.682435
5.712048,212,332.017683
-84.947656,75,332.493389
-112.272126,109,333.19847
-18.871162,396,335.670692
50.280969,280,337.448432
23.683457,389,339.946704
-64.404893,100,340.571597
-56.382677,151,341.534819
37.696712,329,343.657332
41.092161,218,345.123848
-85.862862,91,345.737586
16.578903,337,347.984646
-135.735866,110,348.726808
-46.56988,231,350.279528
-79.387303,103,350.975322
-98.612512,93,367.260564
-148.902971,151,368.21137
-84.12872,166,369.458133
21.853029,480,372.560619
-105.67664,102,373.226049
-37.722298,116,373.970816
10.170812,447,376.805623
-187.28137,147,377.768699
47.911567,397,380.304787
-25.925543,70,380.761971
-40.631732,74,381.244112
-41.451774,81,381.760803
-71.231487,115,382.501897
-8.011002,191,383.750043
-78.179474,153,384.749848
59.388839,383,387.24056
-98.086616,135,388.147593
-9.673711,106,388.840213
-102.450594,103,389.528489
-178.860961,146,390.506914
-85.458018,116,391.278807
-62.473181,89,391.876048
-109.987003,105,392.580814
-102.96695,112,393.324322
-75.766658,124,410.497502
-59.78025,89,411.043344
-61.340537,78,411.515503
-70.988978,139,412.37666
-70.913168,105,413.055454
-104.692026,103,413.721616
-66.930715,92,414.32581
-82.320032,108,415.024256
-59.711493,163,416.069978
-148.186588,159,417.083645
-147.939709,108,417.776037
-124.965894,130,418.604094
-66.622336,87,419.166297
-36.031077,130,420.009148
-51.289058,134,420.864316
-57.373192,85,421.402255
-65.319207,139,422.263746
-57.475052,118,423.008924
-72.544431,90,423.55908
-134.337977,113,424.270491
-82.620153,107,424.95688
-48.228918,158,425.960133
23.0483,397,428.477342
-67.446969,166,429.542267
-88.581001,118,430.328158
-43.892018,114,431.101726
-100.368268,99,431.764871
-139.472736,135,432.676614
27.569057,407,435.446398
-59.58037,160,436.519295
-53.853607,92,453.517416
-71.181959,68,453.936561
-16.42285,414,456.544399
-47.146311,119,457.294196
-62.837109,125,458.07749
-132.913567,119,458.911252
-107.459983,116,459.772845
-60.307028,135,460.655334
-6.033505,220,462.051141
-159.480752,150,462.995673
-63.688106,92,463.573378
-186.148039,125,464.364544
-112.591895,105,465.02572
-149.80004,111,465.7532
-95.225358,140,466.651708
-42.523428,117,467.390391
-50.108062,325,469.466458
-7.348754,113,470.203027
-54.385765,91,470.782282
81.649352,465,473.82243
-52.71936,78,474.351214
-53.090331,86,474.927872
-22.39699,115,475.69917
-98.35726,296,477.692834
-65.834305,78,478.21613
52.842661,352,498.002573
-105.213056,152,498.971584
-83.483751,92,499.551094
-91.058189,122,500.32599
-30.440274,79,500.817791
-81.857538,112,501.538129
-46.823709,121,502.302529
-89.599788,90,502.877623
-64.071351,111,503.614245
-71.942721,79,504.135207
-108.462192,133,504.973853
-31.460738,60,505.35392
-90.117974,191,506.562773
-18.848151,119,507.354693
28.127071,304,509.296306
29.26137,229,510.761798
-64.631717,165,511.819594
-142.781582,144,512.726095
-36.14298,165,513.807421
-169.786894,222,515.22245
-31.255942,83,515.744182
-88.459748,125,516.559761
-85.97304,117,517.358751
-9.617421,249,519.042993
34.807002,216,520.511864
-89.873178,124,521.356699
64.474533,177,522.555518
12.751854,238,540.40134
23.158921,414,543.065123
-127.918999,110,543.738159
-119.590695,112,544.40587
-44.6166,162,547.134036
-116.990718,101,547.760687
13.840968,424,550.461862
-70.200441,124,551.269499
-32.653634,160,552.322576
-128.739777,127,553.180088
-53.805696,165,554.216831
-64.49578,85,554.762334
-66.976992,175,555.861141
-68.958129,95,556.446499
41.159745,285,558.237953
-95.366168,116,558.966078
-110.460127,169,560.21571
-140.855249,200,561.5471
23.121329,279,563.343003
-59.591047,94,563.962088
-76.683458,123,564.753777
-119.742444,159,565.783576
-40.345573,115,566.523156
-87.49455,92,567.119471
-54.920182,97,567.748011
57.857288,436,588.859576
57.8495,595,592.838831
-142.831916,124,593.637073
-175.640549,172,594.758569
-14.088698,267,596.483774
-103.107418,117,597.249757
-267.390741,142,598.154836
-93.094227,121,598.925836
14.844507,139,599.798827
-43.209387,76,600.316098
115.999792,197,601.550739
-82.432603,177,602.682082
51.221593,345,604.882875
57.64538,235,606.385806
-78.550273,117,607.129887
-99.179944,133,607.971405
-108.671427,175,609.089677
-65.653355,100,609.722101
-129.06245,152,610.688952
-343.970313,207,612.001379
-99.234312,111,630.305814
-115.168369,104,630.942967
-98.496285,154,631.907037
-27.668041,170,633.167946
-117.321684,132,634.017853
-75.579876,147,634.972539
-21.809874,97,635.591086
79.003603,397,638.123353
12.259373,207,639.460474
60.024,333,641.595566
-59.446768,217,642.996291
-93.206749,112,643.726198
-50.480721,119,644.492981
-102.533366,147,645.448988
-24.2774,333,647.608825
9.115525,161,648.645625
-55.313936,119,649.414652
-166.098417,187,650.644687
-58.155549,99,651.284603
-43.143253,102,651.957804
-45.975556,134,652.825127
53.44025,328,654.932018
-33.579725,130,655.891042
-39.548321,195,674.170372
-56.661139,141,675.03896
33.428268,347,677.225265
-41.663573,109,677.911193
-63.604243,201,679.202825
-76.425638,102,679.868975
-34.460995,191,681.285974
-56.627268,120,682.056475
-93.684239,225,683.494286
-58.688263,102,684.138252
-81.431509,94,684.757756
-58.755815,83,685.269902
3.910555,73,685.735416
-85.320741,206,687.0697
-185.954714,161,688.099688
-13.494684,89,688.669577
-36.822103,174,689.803952
-118.445042,132,690.652533
-4.882784,398,693.225735
-124.020016,119,694.001603
8.692564,298,695.92972
-172.139407,131,696.770787
-97.272585,189,697.987419
-20.658503,93,698.612327
-95.552907,142,699.56927
-46.119776,102,700.249085
107.94292,465,719.903175
-57.574909,166,720.963503
-49.547306,85,721.508947
-112.059412,131,722.349615
-65.285165,151,723.323421
-53.817481,119,724.092618
-46.602242,121,724.874916
-63.044843,201,726.155374
-114.252198,147,727.082314
-15.935885,107,727.77761
-130.138194,106,728.456158
-129.527075,137,729.323537
-150.877635,169,730.405873
-91.570387,96,731.022133
15.10295,382,733.4516
-193.292431,214,734.821245
-37.877007,202,736.112044
-57.093033,70,736.55399
-60.176535,101,737.197362
-23.697198,51,737.527331
-44.457236,142,738.432059
-56.169319,143,739.346882
-97.806445,216,740.710956
-16.340358,102,741.37737
-101.555086,139,742.310444
-17.873701,118,743.103228
-43.900523,126,760.287597
-81.917111,95,760.8629
81.840399,361,763.347153
-205.42754,166,764.407394
-132.878756,210,765.734732
-74.036056,200,767.01212
-113.057908,128,767.855608
14.594867,340,769.992905
9.838267,297,771.924541
-39.985469,161,772.951075
-61.353414,84,773.484625
39.05194,306,775.43512
-43.631206,90,776.006182
9.250556,475,779.02279
-73.721893,122,779.796459
15.1661,315,781.865721
-17.517137,77,782.368337
-60.179541,87,782.921692
-43.093046,123,783.789479
30.383841,401,803.873434
3.539254,358,806.102607
-92.04309,127,806.88938
-349.060477,193,808.129786
-78.20658,150,809.110219
-42.767997,81,809.636571
-48.505446,144,810.583822
-2.565763,97,811.302254
-88.920801,139,813.43403
-26.744838,113,814.172467
-38.951378,98,814.814225
-94.510915,86,815.36435
-101.949284,158,816.389693
-97.48464,83,816.937608
8.023335,195,818.209556
10.308033,302,820.212611
-81.847306,167,821.298011
30.491072,302,823.323394
79.620281,286,825.213507
84.794088,433,828.053778
-0.38369,364,830.447181
-52.112905,113,831.199653
-62.988601,213,848.905303
-72.03212,93,849.507865
